X,Y,zettaicode,suikeicode,prefcode,suiikicode,chitencode,chitenflag,nendo,locationname,rlscode,kijunflag1,kijunflag2,water,latitude,longitude,kijunflag3
139.69194444,36.19277777,"0810570","","08","042","01",1,2021,"三国橋",1,"1","3","渡良瀬川（４）",36.19277777,139.69194444,""
139.90916667,36.29277777,"0810580","","08","043","01",1,2021,"川島橋",1,"1","3","鬼怒川（２）",36.29277777,139.90916667,""
139.9516667,35.96666667,"0810590","","08","044","01",1,2021,"滝下橋",1,"1","3","鬼怒川（３）",35.96666667,139.9516667,""
139.90972222,36.22666667,"0810600","","08","044","51",2,2021,"平方",1,"2","3","鬼怒川（３）",36.22666667,139.90972222,""
139.9847222,36.02305556,"0810610","","08","044","52",2,2021,"豊水橋",1,"2","3","鬼怒川（３）",36.02305556,139.9847222,""
140.5544444,36.43638889,"0810620","","08","045","01",1,2021,"大江橋",1,"1","3","新川",36.43638889,140.5544444,""
140.5947222,36.44555556,"0810630","","08","045","51",2,2021,"新川橋",1,"2","3","新川",36.44555556,140.5947222,""
140.5763889,36.34916667,"0810650","","08","046","01",1,2021,"柳沢橋",1,"1","3","中丸川",36.34916667,140.5763889,""
140.555,36.38055556,"0810720","","08","046","54",2,2021,"大川救農橋",1,"2","3","中丸川",36.38055556,140.555,""
140.5669444,36.38388889,"0810710","","08","046","55",2,2021,"本郷川本郷橋",1,"2","3","中丸川",36.38388889,140.5669444,""
140.51111111,36.42166667,"0810740","","08","049","01",1,2021,"睦橋",1,"1","3","早戸川（１）",36.42166667,140.51111111,""
140.49666666,36.39694444,"0810750","","08","050","01",1,2021,"小高橋（浄水場下）",1,"1","3","早戸川（２）",36.39694444,140.49666666,""
140.49666666,36.39694444,"0810750","","08","050","01",1,2021,"小高橋（浄水場下）",1,"1","3","早戸川（２）",36.39694444,140.49666666,""
139.9063889,36.27888889,"0810770","","08","052","01",1,2021,"田川橋",1,"1","3","田川",36.27888889,139.9063889,""
140.265,36.01138889,"0810780","","08","053","01",1,2021,"勝橋",1,"1","3","清明川",36.01138889,140.265,""
140.1930556,36.05472222,"0812000","","08","054","02",1,2021,"親和橋",1,"1","3","花室川",36.05472222,140.1930556,""
140.14444444,36.11333333,"0812090","","08","055","02",1,2021,"栄利橋",1,"1","3","桜川",36.11333333,140.14444444,""
140.0930556,36.28138889,"0810810","","08","055","51",2,2021,"亀熊大橋",1,"2","3","桜川",36.28138889,140.0930556,""
140.2058333,36.07444444,"0810800","","08","055","54",2,2021,"銭亀橋",1,"2","3","桜川",36.07444444,140.2058333,""
140.2063889,36.08611111,"0810830","","08","056","01",1,2021,"神天橋",1,"1","3","新川",36.08611111,140.2063889,""
140.2,36.07444444,"0811970","","08","057","02",1,2021,"備前川橋",1,"1","3","備前川",36.07444444,140.2,""
140.2261111,36.09916667,"0810850","","08","058","01",1,2021,"国道３５４境橋",1,"1","3","境川",36.09916667,140.2261111,""
140.3522222,36.10972222,"0811950","","08","059","02",1,2021,"菱木橋",1,"1","3","菱木川",36.10972222,140.3522222,""
140.2863889,36.16138889,"0810870","","08","060","01",1,2021,"平和橋",1,"1","3","恋瀬川",36.16138889,140.2863889,""
140.1408333,36.19416667,"0810880","","08","060","51",2,2021,"五輪堂橋",1,"2","3","恋瀬川",36.19416667,140.1408333,""
140.3075,36.16388889,"0810900","","08","061","01",1,2021,"所橋",1,"1","3","山王川",36.16388889,140.3075,""
140.3513889,36.16944444,"0810910","","08","062","01",1,2021,"園部新橋",1,"1","3","園部川",36.16944444,140.3513889,""
140.2830556,36.22027778,"0810920","","08","062","51",2,2021,"大谷橋",1,"2","3","園部川",36.22027778,140.2830556,""
140.4108333,36.11111111,"0811930","","08","063","02",1,2021,"上宿橋",1,"1","3","梶無川",36.11111111,140.4108333,""
140.4458333,35.94333333,"0810940","","08","064","01",1,2021,"新利根橋",1,"1","3","新利根川",35.94333333,140.4458333,""
140.2813889,35.89722222,"0810950","","08","064","51",2,2021,"堂前橋",1,"2","3","新利根川",35.89722222,140.2813889,""
140.2508333,35.94361111,"0811990","","08","065","02",1,2021,"奥原大橋",1,"1","3","小野川",35.94361111,140.2508333,""
140.3313889,35.95333333,"0810960","","08","065","53",2,2021,"高田橋",1,"2","3","小野川",35.95333333,140.3313889,""
140.3461111,36.07388889,"0812100","","08","066","02",1,2021,"川中橋",1,"1","3","一の瀬川",36.07388889,140.3461111,""
140.4233333,36.28916667,"0810990","","08","067","01",1,2021,"高橋",1,"1","3","涸沼川（１）",36.28916667,140.4233333,""
140.2905556,36.33444444,"0811000","","08","067","51",2,2021,"宍戸橋",1,"2","3","涸沼川（１）",36.33444444,140.2905556,""
140.5636111,36.32194444,"0811010","","08","068","01",1,2021,"涸沼橋",1,"1","3","涸沼川（２）",36.32194444,140.5636111,""
140.52166667,36.31972223,"0812020","","08","069","02",1,2021,"入野橋",1,"1","3","石川川",36.31972223,140.52166667,""
140.52555556,36.26694445,"0811030","","08","070","01",1,2021,"大谷橋",1,"1","3","大谷川",36.26694445,140.52555556,""
140.4394444,36.27,"0811040","","08","071","01",1,2021,"寛政橋",1,"1","3","寛政川",36.27,140.4394444,""
140.43,36.29722222,"0811050","","08","072","01",1,2021,"長岡橋",1,"1","3","涸沼前川",36.29722222,140.43,""
140.5122222,36.15166667,"0811060","","08","073","01",1,2021,"旭橋",1,"1","3","鉾田川",36.15166667,140.5122222,""
140.4963889,36.15027778,"0811890","","08","074","02",1,2021,"新巴川橋",1,"1","3","巴川",36.15027778,140.4963889,""
140.3630556,36.24,"0811080","","08","074","51",2,2021,"巴橋",1,"2","3","巴川",36.24,140.3630556,""
140.5047222,36.1,"0811920","","08","075","02",1,2021,"内宿大橋",1,"1","3","武田川",36.1,140.5047222,""
140.5072222,36.07111111,"0811910","","08","076","02",1,2021,"荷下橋",1,"1","3","山田川",36.07111111,140.5072222,""
140.5277778,36.03833333,"0811110","","08","077","01",1,2021,"蔵川橋",1,"1","3","蔵川",36.03833333,140.5277778,""
140.5283333,36.01888889,"0811940","","08","078","02",1,2021,"ＪＡ横橋",1,"1","3","雁通川",36.01888889,140.5283333,""
140.5283333,36.01888889,"0811940","","08","078","02",1,2021,"ＪＡ横橋",1,"1","3","雁通川",36.01888889,140.5283333,""
140.6116667,35.9625,"0811130","","08","079","01",1,2021,"須保居橋",1,"1","3","流川",35.9625,140.6116667,""
140.5438889,36.09222222,"0811140","","08","080","01",1,2021,"田塚橋",1,"1","3","大洋川",36.09222222,140.5438889,""
140.5183333,35.96972222,"0811900","","08","081","02",1,2021,"堀の内橋",1,"1","3","夜越川",35.96972222,140.5183333,""
140.5188889,35.95666667,"0811150","","08","081","53",2,2021,"新東栄橋",1,"2","3","夜越川",35.95666667,140.5188889,""
140.5497222,35.93861111,"0811160","","08","082","01",1,2021,"あやめ橋",1,"1","3","前川",35.93861111,140.5497222,""
140.3622222,36.63361111,"0811170","","08","083","01",1,2021,"山方",1,"1","3","久慈川",36.63361111,140.3622222,""
140.5563889,36.49444444,"0811180","","08","083","02",1,2021,"榊橋",1,"1","3","久慈川",36.49444444,140.5563889,""
140.425,36.55138889,"0811190","","08","083","51",2,2021,"富岡橋",1,"2","3","久慈川",36.55138889,140.425,""
140.60444444,36.48194445,"0812121","","08","083","71",2,2021,"久慈大橋",1,"2","","久慈川",36.48194445,140.60444444,""
140.58333333,36.51163889,"0811200","","08","084","01",1,2021,"大橋",1,"1","3","茂宮川",36.51163889,140.58333333,""
140.5441667,36.50527778,"0811220","","08","085","01",1,2021,"新落合橋",1,"1","3","里川",36.50527778,140.5441667,""
140.5108333,36.50416667,"0811230","","08","086","01",1,2021,"東橋",1,"1","3","山田川",36.50416667,140.5108333,""
140.4658333,36.5375,"0811240","","08","087","01",1,2021,"浅川橋",1,"1","","浅川",36.5375,140.4658333,""
140.4527778,36.51166667,"0811260","","08","088","01",1,2021,"下玉川橋",1,"1","3","玉川",36.51166667,140.4527778,""
140.3833333,36.74861111,"0811270","","08","089","01",1,2021,"小磯橋",1,"1","","滝川",36.74861111,140.3833333,""
140.3694444,36.80944444,"0811290","","08","091","01",1,2021,"万年橋",1,"1","","八溝川",36.80944444,140.3694444,""
140.4177778,36.43638889,"0811300","","08","092","01",1,2021,"上合橋",1,"1","3","藤井川",36.43638889,140.4177778,""
140.2952778,36.48166667,"0811330","","08","093","01",1,2021,"磯崎橋",1,"1","","塩子川",36.48166667,140.2952778,""
140.3391667,36.54972222,"0811340","","08","094","01",1,2021,"緒川橋",1,"1","","緒川",36.54972222,140.3391667,""
139.91055556,36.03444444,"0811350","","08","095","01",1,2021,"馬洗橋",1,"1","3","飯沼川",36.03444444,139.91055556,""
139.9186111,36.00833333,"0811360","","08","095","02",1,2021,"菅生沼湖心",1,"1","3","飯沼川",36.00833333,139.9186111,""
139.9491667,36.03055556,"0811370","","08","096","01",1,2021,"豊神橋",1,"1","3","東仁連川",36.03055556,139.9491667,""
139.8305556,36.20027778,"0811380","","08","097","01",1,2021,"尾崎橋",1,"1","3","西仁連川",36.20027778,139.8305556,""
139.9230556,36.06666667,"0811390","","08","097","51",2,2021,"馬内橋",1,"2","3","西仁連川",36.06666667,139.9230556,""
139.8691667,36.04416667,"0811400","","08","098","01",1,2021,"片神辺橋",1,"1","3","鵠戸川",36.04416667,139.8691667,""
139.7994444,36.18611111,"0811430","","08","099","01",1,2021,"大和田橋",1,"1","3","大川",36.18611111,139.7994444,""
139.78,36.12583333,"0811440","","08","100","01",1,2021,"宮戸川橋",1,"1","3","宮戸川",36.12583333,139.78,""
139.7708333,36.2075,"0811450","","08","100","51",2,2021,"水神橋",1,"2","","宮戸川",36.2075,139.7708333,""
139.7466667,36.13527778,"0811460","","08","101","01",1,2021,"日下部橋",1,"1","3","下大野水路",36.13527778,139.7466667,""
139.7483333,36.135,"0811470","","08","102","01",1,2021,"水海橋",1,"1","3","磯川",36.135,139.7483333,""
139.7483333,36.135,"0811470","","08","102","01",1,2021,"水海橋",1,"1","3","磯川",36.135,139.7483333,""
139.73,36.15277778,"0811480","","08","103","01",1,2021,"砂井橋",1,"1","3","向堀川",36.15277778,139.73,""
139.9966667,36.25,"0811490","","08","104","01",1,2021,"黒子橋",1,"1","3","小貝川",36.25,139.9966667,""
140.1275,35.94333333,"0811500","","08","104","02",1,2021,"文巻橋",1,"1","3","小貝川",35.94333333,140.1275,""
140.0044444,36.36388889,"0811510","","08","104","51",2,2021,"加草橋",1,"2","3","小貝川",36.36388889,140.0044444,""
139.9977778,36.29055556,"0811520","","08","104","52",2,2021,"養蚕橋",1,"2","3","小貝川",36.29055556,139.9977778,""
140.0108333,36.17583333,"0811530","","08","104","53",2,2021,"豊原橋",1,"2","3","小貝川",36.17583333,140.0108333,""
139.9930556,36.00222222,"0811540","","08","104","54",2,2021,"川又橋",1,"2","3","小貝川",36.00222222,139.9930556,""
140.1483333,35.90027778,"0811550","","08","104","55",2,2021,"中郷",1,"2","3","小貝川",35.90027778,140.1483333,""
140.0875,36.01972223,"0811570","","08","105","02",1,2021,"丸山橋",1,"1","3","谷田川（１）",36.01972223,140.0875,""
140.1302778,35.93138889,"0811580","","08","106","01",1,2021,"牛久沼出口",1,"1","3","谷田川（２）",35.93138889,140.1302778,""
140.11694445,35.98555555,"0811590","","08","107","01",1,2021,"小茎橋",1,"1","3","稲荷川",35.98555555,140.11694445,""
140.07694445,36.00611111,"0811600","","08","108","01",1,2021,"境松橋",1,"1","3","西谷田川",36.00611111,140.07694445,""
140.0761111,35.94722222,"0811610","","08","109","01",1,2021,"伊丹神橋",1,"1","3","中通川",35.94722222,140.0761111,""
139.9994444,36.0275,"0811620","","08","110","01",1,2021,"石洗橋",1,"1","3","八間堀川",36.0275,139.9994444,""
139.9955556,36.18638889,"0811630","","08","111","01",1,2021,"寿久橋",1,"1","3","糸繰川",36.18638889,139.9955556,""
139.9619444,36.28777778,"0811640","","08","112","01",1,2021,"西方上の橋",1,"1","3","大谷川",36.28777778,139.9619444,""
139.9927778,36.28777778,"0811650","","08","113","01",1,2021,"下岡橋",1,"1","3","五行川",36.28777778,139.9927778,""
140.7213889,36.86138889,"0812070","","08","114","01",1,2021,"山小屋橋",1,"1","","里根川（１）",36.86138889,140.7213889,""
140.7741667,36.84694444,"0810110","","08","115","01",1,2021,"村山橋",1,"1","","里根川（２）",36.84694444,140.7741667,""
140.785,36.83111111,"0810130","","08","115","51",2,2021,"大津橋",1,"2","3","里根川（２）",36.83111111,140.785,""
140.7716667,36.83277778,"0810170","","08","116","01",1,2021,"第一神岡橋",1,"1","","江戸上川",36.83277778,140.7716667,""
140.5988889,36.80194444,"0812080","","08","117","01",1,2021,"栄橋",1,"1","3","大北川（１）",36.80194444,140.5988889,""
140.7319444,36.7875,"0810200","","08","118","01",1,2021,"境橋",1,"1","","大北川（２）",36.7875,140.7319444,""
140.7558333,36.79527778,"0810210","","08","118","51",2,2021,"大北川河口",1,"2","3","大北川（２）",36.79527778,140.7558333,""
140.6644444,36.85638889,"0812050","","08","119","01",1,2021,"倉部石",1,"1","3","花園川（１）",36.85638889,140.6644444,""
140.7380556,36.79055556,"0810260","","08","120","01",1,2021,"磯馴橋",1,"1","","花園川（２）",36.79055556,140.7380556,""
140.7261111,36.75555556,"0812060","","08","121","01",1,2021,"新橋",1,"1","","塩田川",36.75555556,140.7261111,""
140.7194444,36.72777778,"0810030","","08","122","01",1,2021,"羽田橋",1,"1","","関根川",36.72777778,140.7194444,""
140.6738889,36.73916667,"0812030","","08","123","01",1,2021,"滝の脇堰",1,"1","","関根前川（１）",36.73916667,140.6738889,""
140.6327778,36.7275,"0810310","","08","124","01",1,2021,"鳥曽根橋",1,"1","3","花貫川（１）",36.7275,140.6327778,""
140.7055556,36.70472222,"0810320","","08","125","01",1,2021,"新花貫橋",1,"1","","花貫川（２）",36.70472222,140.7055556,""
140.7158333,36.69722222,"0810360","","08","125","51",2,2021,"稲村橋",1,"2","3","花貫川（２）",36.69722222,140.7158333,""
140.7008333,36.66388889,"0810390","","08","126","01",1,2021,"川尻堰",1,"1","","十王川",36.66388889,140.7008333,""
140.6583333,36.59777778,"0812040","","08","127","01",1,2021,"宮田川橋",1,"1","","宮田川",36.59777778,140.6583333,""
140.4722222,36.36666667,"0812010","","08","128","01",1,2021,"駅南小橋",1,"1","3","桜川",36.36666667,140.4722222,""
140.4927778,36.36861111,"0811680","","08","128","51",2,2021,"搦手橋",1,"2","3","桜川",36.36861111,140.4927778,""
140.45,36.37361111,"0811690","","08","128","52",2,2021,"沢渡川猩猩橋",1,"2","3","桜川",36.37361111,140.45,""
140.47,36.36777778,"0811700","","08","128","53",2,2021,"逆川駅南出合橋",1,"2","3","桜川",36.36777778,140.47,""
140.2444444,35.9525,"0811710","","08","205","01",3,2021,"粛正橋",1,"3","3","乙戸川",35.9525,140.2444444,""
140.2772222,36.07111111,"0811980","","08","206","02",3,2021,"大正橋",1,"3","3","川尻川",36.07111111,140.2772222,""
140.2597222,36.16166667,"0811960","","08","207","02",3,2021,"新治橋",1,"3","3","天の川",36.16166667,140.2597222,""
140.4822222,35.98583333,"0811740","","08","208","01",3,2021,"鯉千疋橋",1,"3","3","城下川",35.98583333,140.4822222,""
139.8625,36.1975,"0811760","","08","210","01",3,2021,"間中橋",1,"3","3","吉田用水",36.1975,139.8625,""
140.4972222,35.93361111,"0811780","","08","212","01",3,2021,"八筋川",1,"3","3","横利根川",35.93361111,140.4972222,""
140.3244444,35.99861111,"0811800","","08","213","01",3,2021,"高橋",1,"3","3","高橋川",35.99861111,140.3244444,""
140.3525,36.15555556,"0811810","","08","214","01",3,2021,"川中子橋",1,"3","3","中台用排水路",36.15555556,140.3525,""
139.7269444,36.10388889,"0811820","","08","215","01",3,2021,"舟渡橋",1,"3","","権現堂川",36.10388889,139.7269444,""
140.2433333,36.0425,"0820010","","08","501","01",1,2021,"掛馬沖",2,"4","1","霞ヶ浦",36.0425,140.2433333,""
140.3994444,36.09194444,"0820020","","08","501","02",1,2021,"玉造沖",2,"4","1","霞ヶ浦",36.09194444,140.3994444,""
140.3969444,36.03194444,"0820030","","08","501","03",1,2021,"湖心",2,"4","1","霞ヶ浦",36.03194444,140.3969444,""
140.4830556,35.96611111,"0820040","","08","501","04",1,2021,"麻生沖",2,"4","1","霞ヶ浦",35.96611111,140.4830556,""
140.3233333,36.15,"0820050","","08","501","51",2,2021,"高崎沖",2,"5","2","霞ヶ浦",36.15,140.3233333,""
